"POSITION_ID";"POSITION_TYPE_ID";"DEPARTMENT_NAME";"NAME";"POSITION_TYPE";"STUDY_FORM";"PLAN_NAB";"PREDM";"CATEGORY";"ID_PREDM";"PREDM_EGE_ID";"EKZ_ORDER";"U_VUZ_SHORT"
"20200309";"3";"Экономический факультет";"Экономика (профили: Финансы и кредит; Налоги и налогообложение; Бухгалтерский учет, анализ и аудит)";"ПЛАТ";"Заочная";"150";"Математика";"Б";"2020075";"02";"1";"БАК"
"20200310";"3";"Экономический факультет";"Менеджмент (профили: Управление проектами и процессами развития организаций; Менеджмент организации)";"ПЛАТ";"Заочная";"150";"Математика";"Б";"2020075";"02";"1";"БАК"
"20200311";"3";"Экономический факультет";"Управление персоналом";"ПЛАТ";"Заочная";"150";"Математика";"Б";"2020075";"02";"1";"БАК"
"20200312";"3";"Экономический факультет";"Государственное и муниципальное управление";"ПЛАТ";"Заочная";"150";"Математика";"Б";"2020075";"02";"1";"БАК"
"20200313";"3";"Юридический факультет ";"Юриспруденция (профили: Государственно-правовой; Гражданско-правовой профиль; Уголовно-правовой профиль)";"ПЛАТ";"Заочная";"200";"Обществознание";"Б";"2020076";"11";"1";"БАК"
"20200314";"3";"Юридический факультет ";"Судебная и прокурорская деятельность (специализация: Судебная деятельность)";"ПЛАТ";"Заочная";"200";"Обществознание";"С";"2020076";"11";"1";"СПЕЦ"
"20200315";"3";"Юридический факультет ";"Судебная и прокурорская деятельность (специализация: Прокурорская деятельность)";"ПЛАТ";"Заочная";"200";"Обществознание";"С";"2020076";"11";"1";"СПЕЦ"
"20200176";"1";"Институт математики и информационных технологий ";"Прикладная математика и информатика ";"БЮДЖ";"Очная";"68";"Информатика и ИКТ";"Б";"2020072";"12";"2";"БАК"
"20200177";"1";"Институт математики и информационных технологий ";"Фундаментальные математика и механика (профиль: Фундаментальная математика)";"БЮДЖ";"Очная";"17";"Физика";"С";"2020086";"03";"2";"СПЕЦ"
"20200178";"1";"Факультет компьютерных наук";"Математика и компьютерные науки (профиль: Вычислительные, программные, информационные системы и компьютерные технологии)";"БЮДЖ";"Очная";"11";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200179";"1";"Факультет компьютерных наук";"Компьютерная безопасность  (специализация: Анализ безопасности компьютерных систем)";"БЮДЖ";"Очная";"38";"Математика";"С";"2020075";"02";"2";"СПЕЦ"
"20200180";"1";"Факультет компьютерных наук";"Информационная безопасность  (профиль: Безопасность компьютерных систем)";"БЮДЖ";"Очная";"17";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200181";"1";"Факультет компьютерных наук";"Информатика и вычислительная техника  (профиль: Компьютерные сети и телекоммуникации)";"БЮДЖ";"Очная";"25";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200182";"1";"Факультет компьютерных наук";"Прикладная информатика  (профиль: Прикладная информатика в информационной сфере)";"БЮДЖ";"Очная";"25";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200183";"1";"Факультет компьютерных наук";"Социология";"БЮДЖ";"Очная";"13";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200184";"1";"Физический факультет ";"Прикладные математика и физика  (профиль: Вычислительная физика и информационные технологии)";"БЮДЖ";"Очная";"21";"Физика";"Б";"2020086";"03";"2";"БАК"
"20200185";"1";"Физический факультет ";"Физика (профиль: Физика высоких технологий)";"БЮДЖ";"Очная";"20";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200186";"1";"Физический факультет ";"Радиофизика (профиль: Информационные процессы и системы)";"БЮДЖ";"Очная";"20";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200187";"1";"Физический факультет ";"Биотехнические системы и технологии (профиль: Биотехнические системы и технологии в медицине и экологии)";"БЮДЖ";"Очная";"14";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200188";"1";"Химический факультет";"Химия (профили: Аналитическая химия; Неорганическая химия; Органическая химия)";"БЮДЖ";"Очная";"45";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200189";"1";"Химический факультет";"Химическая технология (профиль: Химическая технология природных энергоносителей и углеродных материалов)";"БЮДЖ";"Очная";"12";"Химия";"Б";"2020087";"04";"2";"БАК"
"20200190";"1";"Химический факультет";"Экология и природопользование (профиль: Урбоэкология)";"БЮДЖ";"Очная";"15";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200191";"1";"Факультет иностранных языков";"Лингвистика (профили: Перевод и переводоведение, Теория и методика преподавания иностранных языков и культур)";"БЮДЖ";"Очная";"6";"Русский язык";"Б";"2020078";"01";"2";"БАК"
"20200192";"1";"Исторический факультет";"Социальная работа";"БЮДЖ";"Очная";"15";"История";"Б";"2020073";"06";"2";"БАК"
"20200193";"1";"Исторический факультет";"Политология";"БЮДЖ";"Очная";"8";"История";"Б";"2020073";"06";"2";"БАК"
"20200194";"1";"Исторический факультет";"Международные отношения";"БЮДЖ";"Очная";"8";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200195";"1";"Исторический факультет";"История";"БЮДЖ";"Очная";"20";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200196";"1";"Исторический факультет";"Антропология и этнология";"БЮДЖ";"Очная";"13";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200197";"1";"Исторический факультет";"Музеология и охрана объектов культурного и природного наследия";"БЮДЖ";"Очная";"15";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200198";"1";"Факультет культуры и искусств";"Режиссура театрализованных представлений и праздников";"БЮДЖ";"Очная";"13";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200199";"1";"Факультет культуры и искусств";"Хореографическое искусство";"БЮДЖ";"Очная";"10";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200200";"1";"Факультет культуры и искусств";"Театроведение";"БЮДЖ";"Очная";"7";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200201";"1";"Факультет культуры и искусств";"Актерское искусство (специализации: Артист драматического театра и кино; Артист музыкального театра)";"БЮДЖ";"Очная";"13";"Литература";"С";"2020074";"07";"2";"СПЕЦ"
"20200202";"1";"Факультет культуры и искусств";"Музыкальное искусство эстрады (профиль: Эстрадно-джазовое пение)";"БЮДЖ";"Очная";"4";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200203";"1";"Факультет культуры и искусств";"Музыкально-инструментальное искусство (профили: Фортепиано; Баян, аккордеон и струнные щипковые инструменты)";"БЮДЖ";"Очная";"9";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200204";"1";"Факультет культуры и искусств";"Вокальное искусство (профиль: Академическое пение)";"БЮДЖ";"Очная";"4";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200205";"1";"Факультет культуры и искусств";"Искусство народного пения (профиль: Хоровое народное пение)";"БЮДЖ";"Очная";"4";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200206";"1";"Факультет культуры и искусств";"Дирижирование (профиль: Дирижирование академическим хором)";"БЮДЖ";"Очная";"6";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200207";"1";"Факультет культуры и искусств";"Музыкознание и музыкально-прикладное искусство (профиль: Музыкальная педагогика)";"БЮДЖ";"Очная";"5";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200208";"1";"Факультет культуры и искусств";"Режиссура кино и телевидения (специализация: Режиссер мультимедиа, педагог)";"БЮДЖ";"Очная";"9";"Литература";"С";"2020074";"07";"2";"СПЕЦ"
"20200209";"1";"Экономический факультет";"Экономика (профили: Мировая экономика, Цифровая экономика)";"БЮДЖ";"Очная";"5";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200210";"1";"Экономический факультет";"Менеджмент (профили: Интернет-маркетинг, Маркетинг)";"БЮДЖ";"Очная";"5";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200211";"1";"Факультет филологии и медиакоммуникаций";"Реклама и связи с общественностью (профиль: Реклама и связи с общественностью в коммерческой сфере)";"БЮДЖ";"Очная";"4";"Английский язык";"Б";"2020088";"08";"2";"БАК"
"20200212";"1";"Факультет психологии ";"Организация работы с молодежью (профиль: Социально-гуманитарные технологии сопровождения молодежных инициатив)";"БЮДЖ";"Очная";"12";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200213";"1";"Факультет теологии, философии и мировых культур";"Прикладная этика (профиль: Бизнес-этика)";"БЮДЖ";"Очная";"11";"История";"Б";"2020073";"06";"2";"БАК"
"20200214";"1";"Факультет теологии, философии и мировых культур";"Теология";"БЮДЖ";"Очная";"26";"История";"Б";"2020073";"06";"2";"БАК"
"20200215";"1";"Факультет физической культуры, реабилитации и спорта";"Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура) (профиль: Лечебная физическая культура)";"БЮДЖ";"Очная";"18";"Биология";"Б";"2020069";"05";"2";"БАК"
"20200216";"1";"Факультет филологии и медиакоммуникаций";"Реклама и связи с общественностью (профиль: Современные медиатехнологии)";"БЮДЖ";"Очная";"8";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200217";"1";"Факультет филологии и медиакоммуникаций";"Журналистика";"БЮДЖ";"Очная";"8";"Русский язык";"Б";"2020078";"01";"2";"БАК"
"20200218";"1";"Факультет филологии и медиакоммуникаций";"Филология";"БЮДЖ";"Очная";"5";"Русский язык";"Б";"2020078";"01";"2";"БАК"
"20200219";"1";"Факультет филологии и медиакоммуникаций";"Туризм (профиль: Туризм и переводческая деятельность)";"БЮДЖ";"Очная";"16";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200220";"1";"Факультет филологии и медиакоммуникаций";"Библиотечно-информационная деятельность (профиль: Информационно-аналитическая деятельность)";"БЮДЖ";"Очная";"15";"Русский язык";"Б";"2020078";"01";"2";"БАК"
"20200221";"1";"Экономический факультет";"Экономика (профили: Финансы и кредит; Налоги и налогообложение; Бухгалтерский учет, анализ и аудит)";"БЮДЖ";"Очная";"13";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200222";"1";"Экономический факультет";"Менеджмент (профили: Управление проектами и процессами развития организаций; Менеджмент организации)";"БЮДЖ";"Очная";"8";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200223";"1";"Экономический факультет";"Управление персоналом";"БЮДЖ";"Очная";"5";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200224";"1";"Экономический факультет";"Государственное и муниципальное управление";"БЮДЖ";"Очная";"4";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200225";"1";"Экономический факультет";"Бизнес-информатика";"БЮДЖ";"Очная";"4";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200226";"1";"Юридический факультет ";"Юриспруденция (профили: Государственно-правовой; Гражданско-правовой профиль; Уголовно-правовой профиль)";"БЮДЖ";"Очная";"19";"Русский язык";"Б";"2020078";"01";"2";"БАК"
"20200227";"1";"Юридический факультет ";"Судебная и прокурорская деятельность (специализация: Судебная деятельность)";"БЮДЖ";"Очная";"5";"Русский язык";"С";"2020078";"01";"2";"СПЕЦ"
"20200228";"1";"Юридический факультет ";"Судебная и прокурорская деятельность (специализация: Прокурорская деятельность)";"БЮДЖ";"Очная";"8";"Русский язык";"С";"2020078";"01";"2";"СПЕЦ"
"20200229";"3";"Институт математики и информационных технологий ";"Прикладная математика и информатика ";"ПЛАТ";"Очная";"50";"Информатика и ИКТ";"Б";"2020072";"12";"2";"БАК"
"20200230";"3";"Институт математики и информационных технологий ";"Фундаментальные математика и механика (профиль: Фундаментальная математика)";"ПЛАТ";"Очная";"20";"Физика";"С";"2020086";"03";"2";"СПЕЦ"
"20200231";"3";"Факультет компьютерных наук";"Математика и компьютерные науки (профиль: Вычислительные, программные, информационные системы и компьютерные технологии)";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200232";"3";"Факультет компьютерных наук";"Компьютерная безопасность  (специализация: Анализ безопасности компьютерных систем)";"ПЛАТ";"Очная";"30";"Математика";"С";"2020075";"02";"2";"СПЕЦ"
"20200233";"3";"Факультет компьютерных наук";"Информационная безопасность  (профиль: Безопасность компьютерных систем)";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200234";"3";"Факультет компьютерных наук";"Информатика и вычислительная техника  (профиль: Компьютерные сети и телекоммуникации)";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200235";"3";"Факультет компьютерных наук";"Прикладная информатика  (профиль: Прикладная информатика в информационной сфере)";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200236";"3";"Факультет компьютерных наук";"Социология";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200237";"3";"Физический факультет ";"Прикладные математика и физика  (профиль: Вычислительная физика и информационные технологии)";"ПЛАТ";"Очная";"15";"Физика";"Б";"2020086";"03";"2";"БАК"
"20200238";"3";"Физический факультет ";"Физика (профиль: Физика высоких технологий)";"ПЛАТ";"Очная";"15";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200239";"3";"Физический факультет ";"Радиофизика (профиль: Информационные процессы и системы)";"ПЛАТ";"Очная";"15";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200240";"3";"Физический факультет ";"Биотехнические системы и технологии (профиль: Биотехнические системы и технологии в медицине и экологии)";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200241";"3";"Химический факультет";"Химия (профили: Аналитическая химия; Неорганическая химия; Органическая химия)";"ПЛАТ";"Очная";"50";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200242";"3";"Химический факультет";"Химическая технология (профиль: Химическая технология природных энергоносителей и углеродных материалов)";"ПЛАТ";"Очная";"50";"Химия";"Б";"2020087";"04";"2";"БАК"
"20200243";"3";"Химический факультет";"Экология и природопользование (профиль: Урбоэкология)";"ПЛАТ";"Очная";"30";"Математика";"Б";"2020075";"02";"2";"БАК"
"20200244";"3";"Факультет иностранных языков";"Лингвистика (профили: Перевод и переводоведение, Теория и методика преподавания иностранных языков и культур)";"ПЛАТ";"Очная";"150";"Русский язык";"Б";"2020078";"01";"2";"БАК"
"20200245";"3";"Исторический факультет";"Социальная работа";"ПЛАТ";"Очная";"30";"История";"Б";"2020073";"06";"2";"БАК"
"20200246";"3";"Исторический факультет";"Политология";"ПЛАТ";"Очная";"50";"История";"Б";"2020073";"06";"2";"БАК"
"20200247";"3";"Исторический факультет";"Международные отношения";"ПЛАТ";"Очная";"75";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200248";"3";"Исторический факультет";"История";"ПЛАТ";"Очная";"50";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200249";"3";"Исторический факультет";"Антропология и этнология";"ПЛАТ";"Очная";"50";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200250";"3";"Исторический факультет";"Музеология и охрана объектов культурного и природного наследия";"ПЛАТ";"Очная";"50";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200251";"3";"Факультет культуры и искусств";"Народная художественная культура (профиль: Руководство студией кино-, фото-, видеотворчества)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200252";"3";"Факультет культуры и искусств";"Социально-культурная деятельность (профиль: Менеджмент в социально-культурной деятельности)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200253";"3";"Факультет культуры и искусств";"Режиссура театрализованных представлений и праздников";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200254";"3";"Факультет культуры и искусств";"Хореографическое искусство";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200255";"3";"Факультет культуры и искусств";"Театроведение";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200256";"3";"Факультет культуры и искусств";"Актерское искусство (специализации: Артист драматического театра и кино; Артист музыкального театра)";"ПЛАТ";"Очная";"50";"Литература";"С";"2020074";"07";"2";"СПЕЦ"
"20200257";"3";"Факультет культуры и искусств";"Музыкальное искусство эстрады (профиль: Эстрадно-джазовое пение)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200258";"3";"Факультет культуры и искусств";"Музыкально-инструментальное искусство (профили: Фортепиано; Баян, аккордеон и струнные щипковые инструменты)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200259";"3";"Факультет культуры и искусств";"Вокальное искусство (профиль: Академическое пение)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200260";"3";"Факультет культуры и искусств";"Искусство народного пения (профиль: Хоровое народное пение)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200261";"3";"Факультет культуры и искусств";"Дирижирование (профиль: Дирижирование академическим хором)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200262";"3";"Факультет культуры и искусств";"Музыкознание и музыкально-прикладное искусство (профиль: Музыкальная педагогика)";"ПЛАТ";"Очная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200263";"3";"Факультет культуры и искусств";"Режиссура кино и телевидения (специализация: Режиссер мультимедиа, педагог)";"ПЛАТ";"Очная";"30";"Литература";"С";"2020074";"07";"2";"СПЕЦ"
"20200264";"3";"Экономический факультет";"Экономика (профили: Мировая экономика, Цифровая экономика)";"ПЛАТ";"Очная";"150";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200265";"3";"Экономический факультет";"Менеджмент (профили: Интернет-маркетинг, Маркетинг)";"ПЛАТ";"Очная";"150";"Обществознание";"Б";"2020076";"11";"2";"БАК"
"20200266";"3";"Факультет филологии и медиакоммуникаций";"Реклама и связи с общественностью (профиль: Реклама и связи с общественностью в коммерческой сфере)";"ПЛАТ";"Очная";"150";"Английский язык";"Б";"2020088";"08";"2";"БАК"
"20200302";"3";"Факультет культуры и искусств";"Музыкальное искусство эстрады (профиль: Эстрадно-джазовое пение)";"ПЛАТ";"Заочная";"30";"Литература";"Б";"2020074";"07";"2";"БАК"
"20200178";"1";"Факультет компьютерных наук";"Математика и компьютерные науки (профиль: Вычислительные, программные, информационные системы и компьютерные технологии)";"БЮДЖ";"Очная";"11";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200179";"1";"Факультет компьютерных наук";"Компьютерная безопасность  (специализация: Анализ безопасности компьютерных систем)";"БЮДЖ";"Очная";"38";"Русский язык";"С";"2020078";"01";"3";"СПЕЦ"
"20200180";"1";"Факультет компьютерных наук";"Информационная безопасность  (профиль: Безопасность компьютерных систем)";"БЮДЖ";"Очная";"17";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200181";"1";"Факультет компьютерных наук";"Информатика и вычислительная техника  (профиль: Компьютерные сети и телекоммуникации)";"БЮДЖ";"Очная";"25";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200182";"1";"Факультет компьютерных наук";"Прикладная информатика  (профиль: Прикладная информатика в информационной сфере)";"БЮДЖ";"Очная";"25";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200183";"1";"Факультет компьютерных наук";"Социология";"БЮДЖ";"Очная";"13";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200184";"1";"Физический факультет ";"Прикладные математика и физика  (профиль: Вычислительная физика и информационные технологии)";"БЮДЖ";"Очная";"21";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200185";"1";"Физический факультет ";"Физика (профиль: Физика высоких технологий)";"БЮДЖ";"Очная";"20";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200186";"1";"Физический факультет ";"Радиофизика (профиль: Информационные процессы и системы)";"БЮДЖ";"Очная";"20";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200187";"1";"Физический факультет ";"Биотехнические системы и технологии (профиль: Биотехнические системы и технологии в медицине и экологии)";"БЮДЖ";"Очная";"14";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200188";"1";"Химический факультет";"Химия (профили: Аналитическая химия; Неорганическая химия; Органическая химия)";"БЮДЖ";"Очная";"45";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200189";"1";"Химический факультет";"Химическая технология (профиль: Химическая технология природных энергоносителей и углеродных материалов)";"БЮДЖ";"Очная";"12";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200190";"1";"Химический факультет";"Экология и природопользование (профиль: Урбоэкология)";"БЮДЖ";"Очная";"15";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200191";"1";"Факультет иностранных языков";"Лингвистика (профили: Перевод и переводоведение, Теория и методика преподавания иностранных языков и культур)";"БЮДЖ";"Очная";"6";"История";"Б";"2020073";"06";"3";"БАК"
"20200192";"1";"Исторический факультет";"Социальная работа";"БЮДЖ";"Очная";"15";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200193";"1";"Исторический факультет";"Политология";"БЮДЖ";"Очная";"8";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200194";"1";"Исторический факультет";"Международные отношения";"БЮДЖ";"Очная";"8";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200195";"1";"Исторический факультет";"История";"БЮДЖ";"Очная";"20";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200201";"1";"Факультет культуры и искусств";"Актерское искусство (специализации: Артист драматического театра и кино; Артист музыкального театра)";"БЮДЖ";"Очная";"13";"Русский язык";"С";"2020078";"01";"3";"СПЕЦ"
"20200202";"1";"Факультет культуры и искусств";"Музыкальное искусство эстрады (профиль: Эстрадно-джазовое пение)";"БЮДЖ";"Очная";"4";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200203";"1";"Факультет культуры и искусств";"Музыкально-инструментальное искусство (профили: Фортепиано; Баян, аккордеон и струнные щипковые инструменты)";"БЮДЖ";"Очная";"9";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200206";"1";"Факультет культуры и искусств";"Дирижирование (профиль: Дирижирование академическим хором)";"БЮДЖ";"Очная";"6";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200207";"1";"Факультет культуры и искусств";"Музыкознание и музыкально-прикладное искусство (профиль: Музыкальная педагогика)";"БЮДЖ";"Очная";"5";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200218";"1";"Факультет филологии и медиакоммуникаций";"Филология";"БЮДЖ";"Очная";"5";"Обществознание";"Б";"2020076";"11";"3";"БАК"
"20200219";"1";"Факультет филологии и медиакоммуникаций";"Туризм (профиль: Туризм и переводческая деятельность)";"БЮДЖ";"Очная";"16";"История";"Б";"2020073";"06";"3";"БАК"
"20200220";"1";"Факультет филологии и медиакоммуникаций";"Библиотечно-информационная деятельность (профиль: Информационно-аналитическая деятельность)";"БЮДЖ";"Очная";"15";"Обществознание";"Б";"2020076";"11";"3";"БАК"
"20200221";"1";"Экономический факультет";"Экономика (профили: Финансы и кредит; Налоги и налогообложение; Бухгалтерский учет, анализ и аудит)";"БЮДЖ";"Очная";"13";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200222";"1";"Экономический факультет";"Менеджмент (профили: Управление проектами и процессами развития организаций; Менеджмент организации)";"БЮДЖ";"Очная";"8";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200234";"3";"Факультет компьютерных наук";"Информатика и вычислительная техника  (профиль: Компьютерные сети и телекоммуникации)";"ПЛАТ";"Очная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200235";"3";"Факультет компьютерных наук";"Прикладная информатика  (профиль: Прикладная информатика в информационной сфере)";"ПЛАТ";"Очная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200302";"3";"Факультет культуры и искусств";"Музыкальное искусство эстрады (профиль: Эстрадно-джазовое пение)";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200303";"3";"Факультет культуры и искусств";"Вокальное искусство (профиль: Академическое пение)";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200304";"3";"Факультет культуры и искусств";"Искусство народного пения (профиль: Хоровое народное пение)";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200305";"3";"Факультет теологии, философии и мировых культур";"Профессиональное обучение (по отраслям) (профиль: Декоративно-прикладное искусство и дизайн)";"ПЛАТ";"Заочная";"50";"Математика";"Б";"2020075";"02";"3";"БАК"
"20200306";"3";"Факультет физической культуры, реабилитации и спорта";"Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура) (профиль: Лечебная физическая культура)";"ПЛАТ";"Заочная";"50";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200307";"3";"Факультет филологии и медиакоммуникаций";"Реклама и связи с общественностью (профиль: Современные медиатехнологии)";"ПЛАТ";"Заочная";"50";"История";"Б";"2020073";"06";"3";"БАК"
"20200308";"3";"Факультет филологии и медиакоммуникаций";"Журналистика";"ПЛАТ";"Заочная";"50";"Обществознание";"Б";"2020076";"11";"3";"БАК"
"20200309";"3";"Экономический факультет";"Экономика (профили: Финансы и кредит; Налоги и налогообложение; Бухгалтерский учет, анализ и аудит)";"ПЛАТ";"Заочная";"150";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200310";"3";"Экономический факультет";"Менеджмент (профили: Управление проектами и процессами развития организаций; Менеджмент организации)";"ПЛАТ";"Заочная";"150";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200001";"1";"Аспирантура";"Математика и механика. Дискретная математика и математическая кибернетика ";"БЮДЖ";"Очная";"4";"Математика и механика. Дискретная математика и математическая кибернетика ";"А";"2020001";"";"1";"АСП"
"20200298";"3";"Факультет культуры и искусств";"Народная художественная культура (профиль: Руководство студией кино-, фото-, видеотворчества)";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200299";"3";"Факультет культуры и искусств";"Социально-культурная деятельность (профиль: Менеджмент в социально-культурной деятельности)";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200300";"3";"Факультет культуры и искусств";"Режиссура театрализованных представлений и праздников";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200301";"3";"Факультет культуры и искусств";"Хореографическое искусство";"ПЛАТ";"Заочная";"30";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200311";"3";"Экономический факультет";"Управление персоналом";"ПЛАТ";"Заочная";"150";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200312";"3";"Экономический факультет";"Государственное и муниципальное управление";"ПЛАТ";"Заочная";"150";"Русский язык";"Б";"2020078";"01";"3";"БАК"
"20200313";"3";"Юридический факультет ";"Юриспруденция (профили: Государственно-правовой; Гражданско-правовой профиль; Уголовно-правовой профиль)";"ПЛАТ";"Заочная";"200";"История";"Б";"2020073";"06";"3";"БАК"
"20200314";"3";"Юридический факультет ";"Судебная и прокурорская деятельность (специализация: Судебная деятельность)";"ПЛАТ";"Заочная";"200";"История";"С";"2020073";"06";"3";"СПЕЦ"
"20200315";"3";"Юридический факультет ";"Судебная и прокурорская деятельность (специализация: Прокурорская деятельность)";"ПЛАТ";"Заочная";"200";"История";"С";"2020073";"06";"3";"СПЕЦ"
"20200191";"1";"Факультет иностранных языков";"Лингвистика (профили: Перевод и переводоведение, Теория и методика преподавания иностранных языков и культур)";"БЮДЖ";"Очная";"6";"Немецкий язык";"Б";"2020089";"09";"1";"БАК"
"20200244";"3";"Факультет иностранных языков";"Лингвистика (профили: Перевод и переводоведение, Теория и методика преподавания иностранных языков и культур)";"ПЛАТ";"Очная";"150";"Немецкий язык";"Б";"2020089";"09";"1";"БАК"
